identical_prime_pair,log_n,collatz_steps,divergence_ratio,time_to_peak_ratio,mod3_1,mod3_2,mod4_2,mod6_2,mod6_4,mod12_2,mod12_4,mod12_6,mod12_8,mod12_10,mod30_2,mod30_4,mod30_6,mod30_8,mod30_10,mod30_12,mod30_14,mod30_16,mod30_18,mod30_20,mod30_22,mod30_24,mod30_26,mod30_28
0.0027063604219770975,0.0644651961797689,0.09725061733031701,-0.13852899043239977,-1.8260225026998451,0.0,0.0004290194231366039,0.43284510577774743,-5.307021418177452e-05,1.6165260905751507e-05,0.09121248342965946,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,-8.29278581252046e-06,9.62656754359785e-05,0.010761820468974804,-0.027477021240915313,3.532185012374006e-05,-4.431886729331647e-06,-0.03068226241503701,-0.000853633926480992,0.016859581280628057,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.003611033114181918
-0.0011548399423148338,0.010121962786165594,-0.6772779762490536,-0.5673864934677554,-2.171043050273281,0.0,-3.392671942942205e-05,-0.41395057612821917,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,-0.08597339731524213,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,-0.0002651959215762903,0.007037165384831991,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.021310061713366756,-0.009055491961149194,0.01231608050441305,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0006214082972913548
-0.0008477784298464634,-0.026025983555572837,-0.7541671126272071,-0.1278454766295242,-1.991842782916606,0.0,-3.392671942942205e-05,0.3890471500496629,5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,-0.11702631568771979,-0.01653569680891517,3.532185012374006e-05,-4.431886729331647e-06,-0.021310061713366756,-0.000853633926480992,0.01231608050441305,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0006214082972913548
0.016062529182709746,0.00842335489718989,0.8304612380429731,-0.7451512995157091,-0.507394741286811,0.0,0.0004290194231366039,-0.5168596066571862,-5.307021418177452e-05,1.6165260905751507e-05,-0.005321203727449213,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.022881277823352746,0.23321662760357909,3.532185012374006e-05,-4.431886729331647e-06,-0.0044566832510260605,-0.009055491961149194,0.016859581280628057,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
0.0012615205690699191,0.09848002999129694,1.0935826191514337,0.40770081096674876,0.9617598880088097,0.0,-3.392671942942205e-05,0.46875833399787076,5.307021418177452e-05,-4.850820659246746e-05,-0.005321203727449213,0.008834604537647756,0.0,0.0,0.000192389959433748,8.29278581252046e-06,9.62656754359785e-05,0.025066280528627364,-0.016834562608626844,-0.00010596555037122019,-4.431886729331647e-06,-0.004624322838438654,-0.0012283511148758306,0.016923606364997134,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
-0.0011548399423148338,0.010121972902749696,-0.6715287465063482,-0.5400749881479058,-2.171404514532552,0.0,-3.392671942942205e-05,-0.41395057612821917,5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.007037165384831991,-0.012948130023999915,3.532185012374006e-05,8.863773458663294e-06,-0.021310061713366756,-0.009055491961149194,0.01231608050441305,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0006214082972913548
0.0012615205690699191,0.1130541086777016,0.9821778779546579,-0.21669741644473023,2.2837498049837017,0.0,0.0004290194231366039,0.34019684120496474,-5.307021418177452e-05,1.6165260905751507e-05,0.028074857460108387,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.028803962984367475,-0.0113876859990534,3.532185012374006e-05,-4.431886729331647e-06,0.06440730410814083,-0.000853633926480992,0.016859581280628057,0.0,-2.7466296592997426e-05,9.39756099813325e-05,0.003233757486012851,0.0019196481588631552
-0.0011548399423148338,0.010121962786165594,-0.6638493307980979,-0.46350375765947105,-2.169463251357806,0.0,-3.392671942942205e-05,-0.41395057612821917,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,-0.08597339731524213,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.007037165384831991,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.021310061713366756,0.12688566213430072,0.01231608050441305,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0006214082972913548
0.0012615205690699191,0.06996874218414341,0.8831444571143413,0.32164890208612745,3.5539870604089994,0.0,-3.392671942942205e-05,0.26096945692409745,5.307021418177452e-05,1.616810064865732e-05,-0.005321746385676094,0.008834604537647756,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.006657642940446232,-0.009664656077357217,3.532185012374006e-05,-4.431886729331647e-06,-0.006292836071435763,-0.006738775740423818,-0.23709037849588166,0.0,-2.7466296592997426e-05,9.39756099813325e-05,0.003233757486012851,0.0019196481588631552
0.0009544590566015488,0.0326456483370477,0.21738892218760755,-0.4320725930238977,2.172453156706862,0.0,0.0004290194231366039,-0.36992141858453254,-5.307021418177452e-05,1.6165260905751507e-05,-0.005321203727449213,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.01470965836743935,-0.007800119214138142,3.532185012374006e-05,-4.431886729331647e-06,-0.006127944832485979,-0.000853633926480992,0.016859581280628057,0.0,-2.6501395964780274e-05,9.39756099813325e-05,0.003233757486012851,0.003611033114181918
0.0027063604219770975,0.05281363267732771,0.07631724460946089,-0.23367966434959755,-2.036007722187181,0.0,-3.392671942942205e-05,0.4365598303097632,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,0.000192389959433748,8.29278581252046e-06,9.62656754359785e-05,0.008396249756801246,-0.027477021240915313,3.532185012374006e-05,-4.431886729331647e-06,-0.021310061713366756,-0.000853633926480992,0.016859581280628057,0.0,0.00032959555911596925,7.103622224600899e-05,0.003233757486012851,0.003611033114181918
0.0009544590566015488,-0.01737420736102963,0.22142004628912612,0.11514664802832601,-0.7330568529316701,0.0,-3.392671942942205e-05,-0.49461620857520827,5.307021418177452e-05,1.6165260905751507e-05,-0.014775005007551871,0.008834604537647756,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.013156978616973859,-0.017349413872758457,3.532185012374006e-05,-4.431886729331647e-06,-0.006295584419898572,-0.0012283511148758306,0.016923606364997134,0.0,-2.7466296592997426e-05,-0.0010499245939398156,0.003233757486012851,0.003611033114181918
-0.004102136346677049,0.06553888702681104,0.5655182633910235,1.1927744388728432,2.3670662956175406,0.0,0.0004290194231366039,0.33934664130213715,-5.307021418177452e-05,1.6165260905751507e-05,0.028074857460108387,0.008834604537647756,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.01689466107271397,-0.0027703889742163013,3.532185012374006e-05,-4.431886729331647e-06,-0.006295584419898572,-0.0013870985525149628,0.016923606364997134,0.0,-2.7466296592997426e-05,9.39756099813325e-05,-0.04502762317645166,0.003611033114181918
-0.0011548399423148338,0.020576366220310015,0.5721709862439757,-0.7081229977340722,-2.4509803246145787,0.0,-3.392671942942205e-05,-0.4658700852357096,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,-0.08597339731524213,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.018379026846307253,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.010917885052869116,-0.009055491961149194,0.016859581280628057,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,-0.026898133060827265
0.0012615205690699191,0.03392925175427672,-0.7590730811325707,0.24350786616903664,-2.4447964901286445,0.0,-3.392671942942205e-05,0.22433577096252794,5.307021418177452e-05,1.616810064865732e-05,-0.005321746385676094,0.008834604537647756,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.009683792767718571,-0.009664656077357217,3.532185012374006e-05,-4.431886729331647e-06,-0.006292836071435763,-0.001072888537288938,0.010234032459387438,0.0,-2.7466296592997426e-05,9.39756099813325e-05,0.01964548710284355,0.0006214082972913548
-0.0011548399423148338,0.010121972902749696,-0.67151545084616,-0.5400472374743982,-2.1717724853486366,0.0,0.0004290194231366039,-0.41395057612821917,-5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,-8.29278581252046e-06,9.62656754359785e-05,0.007037165384831991,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.021310061713366756,-0.009055491961149194,0.01231608050441305,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0006214082972913548
-0.0008477784298464634,0.05432934586534651,-0.8092407166023212,-0.08138483437881981,-1.921462801428107,0.0,-3.392671942942205e-05,0.3853324255176471,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,0.000192389959433748,8.29278581252046e-06,-0.0002651959215762903,0.012786278641779128,-0.01653569680891517,3.532185012374006e-05,-4.431886729331647e-06,-0.022320790131237656,-0.000853633926480992,0.01231608050441305,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0006214082972913548
-0.0011548399423148338,-0.22172853918750549,0.4402775827097129,-0.6569184881436017,-2.424071167175388,0.0,-3.392671942942205e-05,-0.4658700852357096,5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,-0.2557902311515521,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.010917885052869116,-0.009055491961149194,0.016859581280628057,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
-0.03968812264358027,0.06673308077509929,0.5981023715664436,-0.23459297738383875,-1.9384985375190191,0.0,0.0004290194231366039,0.4725752191494366,-5.307021418177452e-05,1.6165260905751507e-05,0.09121248342965946,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.02132546077991545,0.22655751078629424,3.532185012374006e-05,-4.431886729331647e-06,-0.01927935733666847,-0.000853633926480992,0.016859581280628057,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
0.0009544590566015488,0.008546113127788467,0.8213173738237659,-0.7797580872841322,-0.6034102969609018,0.0,-3.392671942942205e-05,-0.49832944721741124,5.307021418177452e-05,-4.850820659246746e-05,-0.005321203727449213,-0.08597339731524213,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.022881277823352746,-0.017349413872758457,-0.00010596555037122019,-4.431886729331647e-06,-0.0044566832510260605,-0.009055491961149194,0.016859581280628057,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
0.0012615205690699191,0.08057311112270313,-0.7127172250073766,1.0321622106828963,5.643326254478521,0.0,-3.392671942942205e-05,0.12956623408287266,5.307021418177452e-05,1.616810064865732e-05,-0.005321746385676094,0.008834604537647756,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.009683792767718571,-0.009664656077357217,3.532185012374006e-05,8.863773458663294e-06,-0.006292836071435763,0.0006747724009469362,0.010234032459387438,0.0,-2.7466296592997426e-05,9.39756099813325e-05,0.003233757486012851,0.0006214082972913548
-0.0011548399423148338,0.018148241872974185,0.5133667067119079,-0.6815479583772776,-2.4103312680046733,0.0,0.0004290194231366039,-0.4658700852357096,-5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.018379026846307253,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,0.15164724071353908,-0.009055491961149194,0.016859581280628057,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
0.0012615205690699191,0.06391705534824563,0.5446342197756319,1.1815279956159943,2.3803215420074095,0.0,-3.392671942942205e-05,0.34019684120496474,5.307021418177452e-05,-4.850820659246746e-05,-0.005321203727449213,0.008834604537647756,0.0,0.0,0.000192389959433748,8.29278581252046e-06,9.62656754359785e-05,0.01689466107271397,-0.009664656077357217,3.532185012374006e-05,-4.431886729331647e-06,-0.006295584419898572,0.01943604157968413,0.016923606364997134,0.0,-2.7466296592997426e-05,9.39756099813325e-05,0.003233757486012851,0.003611033114181918
-0.0011548399423148338,0.007251022814841791,0.5580924870635345,-0.6781903276319028,-2.463009355503038,0.0,-3.392671942942205e-05,-0.4658700852357096,5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.018379026846307253,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.010917885052869116,-0.009055491961149194,-0.23619325824463208,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
-0.0008477784298464634,0.062122040505485185,-0.8100765537772531,-0.08137366927693722,-1.8819893880249638,0.0,0.0004290194231366039,0.3853324255176471,-5.307021418177452e-05,1.6165260905751507e-05,0.09121248342965946,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.012786278641779128,-0.01653569680891517,3.532185012374006e-05,-4.431886729331647e-06,-0.022320790131237656,-0.000853633926480992,0.01231608050441305,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0006214082972913548
-0.0011548399423148338,0.011915208778961859,0.16310356020431727,-0.7070770986976135,-2.366334962897335,0.0,-3.392671942942205e-05,-0.4658700852357096,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,-0.08597339731524213,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.007037165384831991,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.021310061713366756,-0.009055491961149194,0.016859581280628057,0.0,0.0003180167515773634,7.103622224600899e-05,0.003233757486012851,0.003611033114181918
-0.0008477784298464634,0.0545796462072329,0.19220426428133283,-0.23368593620368097,-2.1602512262620617,0.0,-3.392671942942205e-05,0.4374100302125908,5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.008396249756801246,-0.01653569680891517,3.532185012374006e-05,-4.431886729331647e-06,-0.021310061713366756,-0.000853633926480992,0.016859581280628057,0.0,-2.7466296592997426e-05,-0.0010499245939398156,0.003233757486012851,0.003611033114181918
0.0009544590566015488,-0.010790366903238308,0.1961059515533055,-0.14073024987899968,-1.36457703146063,0.0,0.0004290194231366039,-0.46215684659350664,-5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.013156978616973859,-0.017349413872758457,3.532185012374006e-05,-4.431886729331647e-06,-0.006295584419898572,-0.000853633926480992,0.016859581280628057,0.0,-2.7466296592997426e-05,7.103622224600899e-05,-0.04502762317645166,0.003611033114181918
-0.004102136346677049,0.041723327938063826,-1.0286300508303559,0.44306783693683044,-1.9951220641084768,0.0,-3.392671942942205e-05,0.38448222561481954,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,0.008834604537647756,0.0,0.0,0.000192389959433748,8.29278581252046e-06,9.62656754359785e-05,0.010761820468974804,-0.005809100785161692,3.532185012374006e-05,-4.431886729331647e-06,-0.03184664849369291,-0.0012283511148758306,0.012380105588782123,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,-0.008707180526010386
-0.0011548399423148338,0.01813965328402791,0.5815687617234019,-0.6785081256864217,-2.4509803272768376,0.0,-3.392671942942205e-05,-0.4658700852357096,5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.018379026846307253,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.010917885052869116,-0.009055491961149194,0.016859581280628057,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
-0.0008477784298464634,0.06685584912228197,0.5945797453496351,-0.24186050915890517,-1.9737138844137054,0.0,0.0004290194231366039,0.4374100302125908,-5.307021418177452e-05,1.6165260905751507e-05,0.09121248342965946,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,-8.29278581252046e-06,9.62656754359785e-05,0.02132546077991545,-0.01653569680891517,3.532185012374006e-05,-4.431886729331647e-06,-0.01927935733666847,-0.000853633926480992,0.016859581280628057,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
-0.0011548399423148338,0.01813964316744381,0.575806236320508,-0.7058196310062712,-2.4506188630175667,0.0,-3.392671942942205e-05,-0.4658700852357096,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,-0.08597339731524213,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,-0.0002651959215762903,0.018379026846307253,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.010917885052869116,-0.009055491961149194,0.016859581280628057,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
0.0012615205690699191,-0.15367800480096486,0.7030987336209634,-0.0923566199475482,-1.1002618375317994,0.0,-3.392671942942205e-05,0.433695305680575,5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,-0.3491915438103046,-0.020936980657673715,3.532185012374006e-05,-4.431886729331647e-06,-0.004624322838438654,-0.000853633926480992,0.016859581280628057,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
-0.04918680392149404,0.018016884936845234,0.5850913879402104,-0.671212843237848,-2.4161329511982355,0.0,0.0004290194231366039,-0.4844002446754847,-5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.018379026846307253,0.1764497291945886,3.532185012374006e-05,-4.431886729331647e-06,-0.010917885052869116,-0.009055491961149194,0.016859581280628057,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
-0.0008477784298464634,0.05906315448214332,0.5955568699250618,-0.24188825983241274,-2.013548759413861,0.0,-3.392671942942205e-05,0.4374100302125908,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,0.000192389959433748,8.29278581252046e-06,9.62656754359785e-05,0.02132546077991545,-0.01653569680891517,-0.00010596555037122019,-4.431886729331647e-06,-0.01927935733666847,-0.000853633926480992,0.016859581280628057,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
0.0009544590566015488,-0.013974524556811736,-0.9377485266449528,-0.06367423003634254,-1.4503162013517403,0.0,-3.392671942942205e-05,-0.4102373374860162,5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.013156978616973859,-0.017349413872758457,3.532185012374006e-05,8.863773458663294e-06,-0.006295584419898572,-0.000853633926480992,0.01231608050441305,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0006214082972913548
-0.0008477784298464634,0.05301591862261061,-0.898956389243805,0.16707860823893064,-1.5488598122753738,0.0,0.0004290194231366039,0.3853324255176471,-5.307021418177452e-05,1.6165260905751507e-05,0.09121248342965946,0.008834604537647756,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.010761820468974804,-0.01653569680891517,3.532185012374006e-05,-4.431886729331647e-06,0.42738590527670106,-0.0012283511148758306,0.012380105588782123,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.0006214082972913548
-0.0011548399423148338,0.01813964316744381,0.5892348817714637,-0.6019368951979868,-2.4490390641020916,0.0,-3.392671942942205e-05,-0.4658700852357096,5.307021418177452e-05,-4.850820659246746e-05,-0.017111205472412808,-0.08597339731524213,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.018379026846307253,-0.012948130023999915,3.532185012374006e-05,-4.431886729331647e-06,-0.010917885052869116,0.12688566213430072,0.016859581280628057,0.0,-2.6501395964780274e-05,7.103622224600899e-05,0.003233757486012851,0.0019196481588631552
0.0012615205690699191,0.017186287604969052,0.1988738884914578,-0.140074710707434,-1.2192853159534924,0.0,-3.392671942942205e-05,0.433695305680575,5.307021418177452e-05,1.6165260905751507e-05,-0.017111205472412808,0.02390597028281302,0.0,0.0,-3.490359198744617e-05,8.29278581252046e-06,9.62656754359785e-05,0.013156978616973859,-0.020936980657673715,3.532185012374006e-05,-4.431886729331647e-06,-0.006295584419898572,-0.000853633926480992,-0.23619325824463208,0.0,-2.7466296592997426e-05,7.103622224600899e-05,0.003233757486012851,0.003611033114181918
