split,model_id,n,steps,pred,residual
train,14,1450,21.0,75.2270293211802,-54.2270293211802
train,14,1452,47.0,67.34390130147371,-20.343901301473707
train,14,1454,47.0,74.30894136797974,-27.30894136797974
train,14,1456,96.0,54.81243349882248,41.18756650117752
train,14,1458,34.0,74.1566704557913,-40.1566704557913
train,14,1460,96.0,68.6497867008603,27.350213299139696
train,14,1462,140.0,74.44169518785858,65.55830481214142
train,14,1464,96.0,61.87939442002682,34.12060557997318
train,14,1466,96.0,74.40126342436591,21.598736575634092
train,14,1468,47.0,68.34490774024893,-21.344907740248928
train,14,1470,47.0,74.2487402632933,-27.2487402632933
train,14,1472,21.0,41.145233724002296,-20.145233724002296
train,14,1474,140.0,75.41142394575104,64.58857605424896
train,14,1476,21.0,68.40595383412659,-47.40595383412659
train,14,1478,21.0,74.49283284692169,-53.49283284692169
train,14,1480,47.0,62.001487509354895,-15.001487509354895
train,14,1482,47.0,73.46215170289655,-26.46215170289655
train,14,1484,47.0,68.83292858886426,-21.832928588864263
train,14,1486,96.0,75.502498393017,20.497501606982993
train,14,1488,21.0,55.056626890540265,-34.056626890540265
train,14,1490,91.0,74.5836618078234,16.416338192176596
train,14,1492,21.0,67.6491498039954,-46.6491498039954
train,14,1494,47.0,74.43064632187298,-27.430646321872985
train,14,1496,47.0,62.671655706364746,-15.671655706364746
train,14,1498,47.0,75.59284033009666,-28.592840330096664
train,14,1500,47.0,68.58712636866596,-21.587126368665963
train,14,1502,140.0,73.79585236172936,66.20414763827064
train,14,1504,109.0,48.17134815344877,60.82865184655123
train,14,1506,21.0,74.5205064301349,-53.5205064301349
train,14,1508,65.0,69.01313224464808,-4.013132244648077
train,14,1510,65.0,75.68246144616987,-10.682461446169867
train,14,1512,109.0,61.363853234221246,47.636146765778754
train,14,1514,109.0,74.76314557809532,34.23685442190468
train,14,1516,60.0,68.70630471350253,-8.706304713502533
train,14,1518,60.0,74.60965335541745,-14.60965335541745
train,14,1520,109.0,56.028141564590165,52.971858435409835
train,14,1522,34.0,74.89346332823283,-40.893463328232826
train,14,1524,109.0,68.76542302694925,40.23457697305075
train,14,1526,153.0,74.8518233041474,78.1481766958526
train,14,1528,47.0,62.360000504541354,-15.360000504541354
train,14,1530,47.0,74.69809832912412,-27.69809832912412
train,14,1532,47.0,68.31258063577131,-21.31258063577131
train,14,1534,60.0,75.85958659280985,-15.859586592809848
train,14,1536,16.0,20.38617729149006,-4.3861772914900605
train,14,1538,34.0,74.93980641947023,-40.93980641947023
train,14,1540,34.0,68.88273431389531,-34.88273431389531
train,14,1542,34.0,73.90794249481866,-39.907942494818656
train,14,1544,122.0,63.02639424984788,58.97360575015212
train,14,1546,122.0,75.94711264835072,46.052887351649275
train,14,1548,122.0,68.94093368568315,53.05906631431685
train,14,1550,153.0,75.02710572128606,77.97289427871394
train,14,1552,122.0,54.65173237224854,67.34826762775145
train,14,1554,34.0,74.87292603937931,-40.87292603937931
train,14,1556,122.0,69.3650917007344,52.634908299265604
train,14,1558,60.0,76.03396194927006,-16.033961949270065
train,14,1560,122.0,62.59280580441603,59.40719419558397
train,14,1562,122.0,74.23582193240674,47.764178067593264
train,14,1564,122.0,69.05643551190146,52.943564488098545
train,14,1566,122.0,74.95932995486459,47.040670045135414
train,14,1568,29.0,49.55508138662076,-20.555081386620763
train,14,1570,122.0,76.12014488070336,45.879855119296636
train,14,1572,60.0,68.23583424848516,-8.235834248485162
train,14,1574,60.0,75.19969483187252,-15.19969483187252
train,14,1576,29.0,62.70742367268741,-33.70742367268741
train,14,1578,29.0,75.04507429204553,-46.04507429204553
train,14,1580,78.0,69.53702036796817,8.462979632031832
train,14,1582,78.0,75.32776176595917,2.672238234040833
train,14,1584,29.0,55.75888390099818,-26.75888390099818
train,14,1586,78.0,75.28500501632624,2.714994983673762
train,14,1588,29.0,69.22749141096413,-40.227491410964134
train,14,1590,104.0,75.13016904467725,28.869830955322755
train,14,1592,122.0,62.492361902362425,59.507638097637575
train,14,1594,122.0,76.29055199668156,45.70944800331844
train,14,1596,122.0,69.28393602032371,52.71606397967629
train,14,1598,73.0,75.36967215307615,-2.369672153076152
train,14,1600,29.0,41.860947680177176,-12.860947680177176
train,14,1602,60.0,74.33671415648926,-14.336714156489265
train,14,1604,21.0,69.70635704681476,-48.70635704681476
train,14,1606,21.0,76.37479579376893,-55.374795793768925
train,14,1608,21.0,62.93320923723434,-41.93320923723434
train,14,1610,21.0,75.45370586391931,-54.45370586391931
train,14,1612,21.0,68.51807154998625,-47.518071549986246
train,14,1614,73.0,75.29844865090628,-2.2984486509062805
train,14,1616,29.0,56.7160577449791,-27.716057744979103
train,14,1618,47.0,76.45841246000205,-29.45841246000205
train,14,1620,29.0,69.45158769421666,-40.451587694216656
train,14,1622,135.0,74.65920573170351,60.34079426829649
train,14,1624,42.0,63.04442255789287,-21.044422557892872
train,14,1626,42.0,75.38165239154532,-33.381652391545316
train,14,1628,42.0,69.87317873133847,-27.87317873133847
train,14,1630,135.0,76.5414112634521,58.458588736547895
train,14,1632,29.0,48.210883024460465,-19.210883024460465
train,14,1634,42.0,75.6199104296389,-33.61991042963891
train,14,1636,42.0,69.56198124742293,-27.561981247422935
train,14,1638,42.0,75.46424433444044,-33.46424433444044
train,14,1640,29.0,63.70393349636066,-34.70393349636066
train,14,1642,29.0,75.7458914436452,-46.745891443645206
train,14,1644,135.0,69.61677381278479,65.38322618721521
train,14,1646,135.0,75.70209948140379,59.29790051859621
train,14,1648,91.0,56.20379170780655,34.79620829219345
train,14,1650,135.0,75.54623341106543,59.45376658893457
train,14,1652,91.0,69.15964921053128,21.840350789468715
train,14,1654,42.0,76.70559134049465,-34.70559134049465
train,14,1656,91.0,63.26359933876705,27.73640066123295
train,14,1658,91.0,75.78369151299533,15.216308487004667
train,14,1660,135.0,69.72556356029833,65.27443643970167
train,14,1662,135.0,74.74971853412984,60.25028146587016
train,14,1664,16.0,36.577984690480775,-20.577984690480775
train,14,1666,29.0,76.78679015404306,-47.78679015404306
train,14,1668,135.0,69.77956584520848,65.22043415479152
train,14,1670,135.0,75.86469513539421,59.135304864605786
train,14,1672,42.0,62.4936947081005,-20.4936947081005
train,14,1674,42.0,75.7084377261582,-33.708437726158195
train,14,1676,42.0,70.19956838634917,-28.19956838634917
train,14,1678,86.0,76.8674061959659,9.132593804034101
train,14,1680,42.0,56.41980708882148,-14.419807088821479
train,14,1682,42.0,75.06720895001816,-33.067208950018156
train,14,1684,42.0,69.88679772047377,-27.886797720473766
train,14,1686,42.0,75.78866987889495,-33.78866987889495
train,14,1688,42.0,64.02796905214677,-22.027969052146773
train,14,1690,42.0,76.9474477719032,-34.9474477719032
train,14,1692,34.0,69.06212237289184,-35.062122372891835
train,14,1694,34.0,76.02497067697334,-42.02497067697334
train,14,1696,16.0,49.52086356461192,-33.52086356461192
train,14,1698,60.0,75.8683330044845,-15.868333004484498
train,14,1700,60.0,70.35927420890658,-10.359274208906584
train,14,1702,60.0,76.14901318659476,-16.149013186594757
train,14,1704,16.0,63.584548419676054,-47.584548419676054
train,14,1706,16.0,76.1042589141454,-60.104258914145404
train,14,1708,55.0,70.04575018847656,-15.04575018847656
train,14,1710,55.0,75.94743511749385,-20.947435117493853
train,14,1712,104.0,56.48635392187453,47.51364607812547
train,14,1714,29.0,77.10583987182643,-48.10583987182643
train,14,1716,104.0,70.09823838504245,33.90176161495755
train,14,1718,148.0,76.18299138807875,71.81700861192125
train,14,1720,104.0,63.689525385881524,40.310474614118476
train,14,1722,104.0,75.14807423975105,28.851925760248946
train,14,1724,42.0,70.51674109093642,-28.51674109093642
train,14,1726,42.0,77.18420614522886,-35.184206145228856
train,14,1728,117.0,42.72540900572789,74.2745909942721
train,14,1730,148.0,76.261175835711,71.738824164289
train,14,1732,29.0,69.32457481798258,-40.32457481798258
train,14,1734,29.0,76.1039875280076,-47.10398752800759
train,14,1736,29.0,64.34291829122216,-35.34291829122216
train,14,1738,29.0,77.2620294608768,-48.2620294608768
train,14,1740,29.0,70.25424719328994,-41.25424719328994
train,14,1742,179.0,75.46091000893546,103.53908999106454
train,14,1744,117.0,56.83976080899707,60.16023919100293
train,14,1746,148.0,76.18145303246479,71.81854696753521
train,14,1748,117.0,70.67203094162835,46.32796905837165
train,14,1750,29.0,77.33931729075502,-48.33931729075502
train,14,1752,55.0,63.01867126065393,-8.018671260653932
train,14,1754,55.0,76.4159308019986,-21.4159308019986
train,14,1756,55.0,70.3570621319719,-15.357062131971901
train,14,1758,148.0,76.25838794711208,71.74161205288792
train,14,1760,117.0,50.85257453439292,66.14742546560709
train,14,1762,117.0,76.53816712906338,40.46183287093662
train,14,1764,29.0,70.4081188272693,-41.408118827269305
train,14,1766,29.0,76.4925160097727,-47.4925160097727
train,14,1768,117.0,63.99869500329952,53.00130499670048
train,14,1770,117.0,76.33479949094257,40.66520050905743
train,14,1772,55.0,69.94729331276481,-14.947293312764813
train,14,1774,55.0,77.4923156193673,-22.492315619367304
train,14,1776,73.0,57.04399286490748,15.95600713509252
train,14,1778,148.0,76.56858257785059,71.43141742214941
train,14,1780,73.0,70.50954121951291,2.4904587804870886
train,14,1782,47.0,75.53278491201783,-28.53278491201783
train,14,1784,73.0,64.64927692567395,8.350723074326055
train,14,1786,73.0,77.56804031263364,-4.5680403126336415
train,14,1788,99.0,70.55991105112088,28.440088948879122
train,14,1790,99.0,76.64413748352735,22.355862516472655
train,14,1792,24.0,28.24517090553796,-4.245170905537961
train,14,1794,68.0,76.4860806143879,-8.486080614387902
train,14,1796,117.0,70.9763146580177,46.0236853419823
train,14,1798,117.0,77.64325791709778,39.356742082902215
train,14,1800,55.0,64.20017939441502,-9.200179394415017
train,14,1802,55.0,75.84127773964099,-20.841277739640987
train,14,1804,55.0,70.6599781149514,-15.6599781149514
train,14,1806,117.0,76.56096391590593,40.43903608409407
train,14,1808,16.0,57.97709500693365,-41.97709500693365
train,14,1810,68.0,77.7179751790274,-9.717975179027405
train,14,1812,16.0,69.8317694936813,-53.83176949368131
train,14,1814,55.0,76.79373952127708,-21.793739521277075
train,14,1816,16.0,64.29958228761942,-48.299582287619415
train,14,1818,16.0,76.63535129788279,-60.63535129788279
train,14,1820,42.0,71.1254202142229,-29.1254202142229
train,14,1822,42.0,76.91428888635325,-34.91428888635325
train,14,1824,37.0,50.3381296374285,-13.338129637428501
train,14,1826,130.0,76.86779992337635,53.13220007662365
train,14,1828,130.0,70.8084267993222,59.191573200677794
train,14,1830,130.0,76.70924928564666,53.29075071435334
train,14,1832,37.0,64.06959135182564,-27.069591351825636
train,14,1834,37.0,77.86593499517254,-40.86593499517254
train,14,1836,130.0,70.85747689310013,59.14252310689987
train,14,1838,130.0,76.94137521019105,53.058624789808945
train,14,1840,37.0,57.441643368768965,-20.441643368768965
train,14,1842,130.0,75.90475445197804,54.095245548021964
train,14,1844,37.0,71.27257236628456,-34.272572366284564
train,14,1846,68.0,77.93919038716322,-9.939190387163222
train,14,1848,130.0,64.49578733964438,65.50421266035562
train,14,1850,130.0,77.01447169565331,52.98552830434669
train,14,1852,130.0,70.0770293166382,59.9229706833618
train,14,1854,117.0,76.85560254342448,40.14439745657552
train,14,1856,24.0,44.62684442887258,-20.62684442887258
train,14,1858,130.0,78.01197111885419,51.98802888114581
train,14,1860,37.0,71.00335496458356,-34.003354964583565
train,14,1862,37.0,76.20918574662677,-39.20918574662677
train,14,1864,86.0,64.59261943610453,21.407380563895472
train,14,1866,86.0,76.92807023753404,9.071929762465956
train,14,1868,86.0,71.41782163541512,14.582178364584877
train,14,1870,130.0,78.08428330181522,51.91571669818478
train,14,1872,24.0,56.75740133537033,-32.75740133537033
train,14,1874,174.0,77.15925290904505,96.84074709095495
train,14,1876,24.0,71.09956500568407,-47.09956500568407
train,14,1878,86.0,77.00007339195118,8.999926608048824
train,14,1880,130.0,65.23801185972421,64.76198814027579
train,14,1882,130.0,77.27822310573647,52.72177689426353
train,14,1884,130.0,71.14736275281312,58.85263724718688
train,14,1886,37.0,77.2309496649754,-40.2309496649754
train,14,1888,37.0,50.725494010877235,-13.725494010877235
train,14,1890,37.0,77.07161792443942,-40.07161792443942
train,14,1892,37.0,70.68330678326679,-33.68330678326679
train,14,1894,37.0,78.22752588440201,-41.22752588440201
train,14,1896,37.0,64.7838147523601,-27.7838147523601
train,14,1898,37.0,77.30219168155166,-40.30219168155166
train,14,1900,29.0,71.2423523559192,-42.242352355919195
train,14,1902,29.0,76.26479981579983,-47.26479981579983
train,14,1904,37.0,58.55821357041924,-21.55821357041924
train,14,1906,29.0,78.29846793259419,-49.29846793259419
train,14,1908,37.0,71.2895476086533,-34.289547608653294
train,14,1910,29.0,77.37298469083977,-48.37298469083977
train,14,1912,55.0,64.00029584983022,-9.000295849830223
train,14,1914,55.0,77.2133542356894,-22.213354235689394
train,14,1916,55.0,71.7028040324904,-16.702804032490405
train,14,1918,130.0,78.36896473487387,51.63103526512613
train,14,1920,24.0,36.9034530357298,-12.903453035729797
train,14,1922,50.0,76.56542449260535,-26.565424492605345
train,14,1924,50.0,71.38334734895179,-21.383347348951787
train,14,1926,50.0,77.28355729937653,-27.283557299376525
train,14,1928,24.0,65.52119795837294,-41.52119795837294
train,14,1930,24.0,78.43902184529834,-54.43902184529834
train,14,1932,24.0,70.55204528261848,-46.55204528261848
train,14,1934,143.0,77.51324607998659,65.48675392001341
train,14,1936,99.0,58.01290818182299,40.98709181817701
train,14,1938,50.0,77.35332431637732,-27.353324316377325
train,14,1940,99.0,71.84262891224726,27.157371087752736
train,14,1942,37.0,77.63073489004753,-40.630734890047535
train,14,1944,99.0,65.06464071996571,33.93535928003429
train,14,1946,99.0,77.58272539610981,21.417274603890192
train,14,1948,143.0,71.52259442511921,71.47740557488079
train,14,1950,143.0,77.42266067003588,65.57733932996412
train,14,1952,24.0,51.137680584375886,-27.137680584375886
train,14,1954,99.0,78.57783869296019,20.422161307039815
train,14,1956,50.0,71.56862913556182,-21.56862913556182
train,14,1958,50.0,77.65177758259095,-27.651777582590952
train,14,1960,24.0,65.1567105274677,-41.156710527467695
train,14,1962,24.0,76.6136618200167,-52.6136618200167
train,14,1964,143.0,71.98073459006149,71.01926540993851
train,14,1966,143.0,78.64660903201779,64.35339096798221
train,14,1968,50.0,58.19705088987757,-8.197050889877573
train,14,1970,24.0,77.72040785898585,-53.72040785898585
train,14,1972,50.0,70.78222656757514,-20.782226567575137
train,14,1974,37.0,77.5600624277129,-40.56006242771289
train,14,1976,50.0,65.79741975370496,-15.797419753704958
train,14,1978,50.0,78.7149608877197,-28.7149608877197
train,14,1980,99.0,71.70561197504146,27.294388024958536
train,14,1982,99.0,76.91071152515774,22.089288474842263
train,14,1984,112.0,44.277176276094785,67.72282372390521
train,14,1986,94.0,77.62813811260679,16.37186188739321
train,14,1988,24.0,72.11716282948296,-48.117162829482965
train,14,1990,24.0,78.7828993224112,-54.7828993224112
train,14,1992,50.0,64.46070676144907,-14.460706761449075
train,14,1994,50.0,77.85642308656489,-27.856423086564888
train,14,1996,50.0,71.79601450428213,-21.796014504282127
train,14,1998,50.0,77.69580370052542,-27.695803700525417
train,14,2000,112.0,59.110740707131214,52.889259292868786
train,14,2002,143.0,77.97251948253322,65.02748051746678
train,14,2004,112.0,71.84094437869167,40.159055621308326
train,14,2006,42.0,77.92381801050462,-35.92381801050462
train,14,2008,68.0,65.42847669430931,2.5715233056906897
train,14,2010,68.0,77.7630641028542,-9.763064102854202
train,14,2012,68.0,71.37404406590187,-3.3740440659018702
train,14,2014,94.0,78.91755572379678,15.08244427620322
train,14,2016,112.0,51.46231244437409,60.53768755562591
train,14,2018,112.0,77.99081097425726,34.00918902574274
train,14,2020,63.0,71.93026853630812,-8.93026853630812
train,14,2022,63.0,76.95201431867571,-13.952014318675708
train,14,2024,112.0,66.06701158162755,45.932988418372446
train,14,2026,112.0,78.98428336731742,33.01571663268258
train,14,2028,37.0,71.97466564401292,-34.974665644012916
train,14,2030,37.0,78.05740674419128,-41.05740674419128
train,14,2032,50.0,57.67861025810191,-7.678610258101912
train,14,2034,156.0,77.89638855983733,78.10361144016267
train,14,2036,50.0,72.3851466008598,-22.385146600859798
train,14,2038,63.0,79.05061694765386,-16.050616947653864
train,14,2040,50.0,65.60606859329853,-15.60606859329853
train,14,2042,50.0,77.24570017779823,-27.245700177798227
train,14,2044,63.0,72.06293685370197,-9.06293685370197
train,14,2046,63.0,77.96246200698302,-14.962462006983017
train,14,2048,11.0,11.621149204508828,-0.6211492045088285
train,14,2050,37.0,79.11656109181112,-42.11656109181112
train,14,2052,37.0,71.22890385687155,-34.228903856871554
train,14,2054,37.0,78.18942534865954,-41.18942534865954
train,14,2056,125.0,65.69382258359137,59.30617741640863
train,14,2058,125.0,78.02814905749207,46.97185094250793
train,14,2060,125.0,72.51677842320696,52.48322157679304
train,14,2062,37.0,78.3042105211775,-41.304210521177495
train,14,2064,125.0,58.73203074143413,66.26796925856587
train,14,2066,156.0,78.2548573023813,77.7451426976187
train,14,2068,125.0,72.19405647831495,52.80594352168505
train,14,2070,125.0,78.0934542043869,46.9065457956131
train,14,2072,125.0,65.45237444099111,59.54762555900889
train,14,2074,125.0,79.24729917639647,45.75270082360353
train,14,2076,63.0,72.23742507900847,-9.237425079008474
train,14,2078,63.0,78.3199103044395,-15.319910304439503
train,14,2080,32.0,51.813355189970565,-19.813355189970565
train,14,2082,125.0,77.28047203817692,47.719527961823076
train,14,2084,125.0,72.6468855183367,52.3531144816633
train,14,2086,125.0,79.31210197320996,45.68789802679004
train,14,2088,32.0,65.867300219039,-33.867300219038995
train,14,2090,32.0,78.38458871899721,-46.38458871899721
train,14,2092,125.0,71.44575332581648,53.55424667418352
train,14,2094,125.0,78.22293637164145,46.77706362835855
train,14,2096,32.0,59.637358411548725,-27.637358411548725
train,14,2098,63.0,79.37653305021536,-16.376533050215357
train,14,2100,32.0,72.36653516286475,-40.36653516286475
train,14,2102,94.0,77.57098701066131,16.429012989338688
train,14,2104,81.0,65.95304455621994,15.046955443780064
train,14,2106,81.0,78.28712199558656,2.71287800441344
train,14,2108,81.0,72.77550280482417,8.224497195175829
train,14,2110,169.0,79.44059664759723,89.55940335240277
train,14,2112,32.0,44.10152346195439,-12.101523461954393
train,14,2114,81.0,78.51283886918092,2.487161130819075
train,14,2116,32.0,72.45179138716426,-40.45179138716426
train,14,2118,32.0,78.35094292651871,-46.35094292651871
train,14,2120,125.0,66.58752727088735,58.41247272911265
train,14,2122,125.0,78.62638710880186,46.373612891198135
train,14,2124,125.0,72.49417805491859,52.50582194508141
train,14,2126,76.0,78.57641896512295,-2.5764189651229543
train,14,2128,32.0,59.07503307607469,-27.07503307607469
train,14,2130,76.0,78.41440328529592,-2.4144032852959185
train,14,2132,32.0,72.0247541906807,-40.024754190680696
train,14,2134,63.0,79.56763800515589,-16.567638005155885
train,14,2136,24.0,66.122594245262,-42.12259424526199
train,14,2138,24.0,78.63964119746684,-54.639641197466844
train,14,2140,24.0,72.57847453780187,-48.57847453780187
train,14,2142,169.0,77.59959729872462,91.40040270127538
train,14,2144,32.0,53.0694052261817,-21.0694052261817
train,14,2146,24.0,79.63062389146505,-55.63062389146505
train,14,2148,24.0,72.62038672682483,-48.62038672682483
train,14,2150,24.0,78.70250957217996,-54.70250957217996
train,14,2152,32.0,65.32850909048238,-33.328509090482385
train,14,2154,32.0,78.54025842410299,-46.54025842410299
train,14,2156,50.0,73.02840174945128,-23.028401749451277
train,14,2158,50.0,79.69325855353455,-29.693258553534548
train,14,2160,45.0,59.24268474996764,-14.242684749967637
train,14,2162,138.0,77.88711820374064,60.11288179625936
train,14,2164,45.0,72.70374483574523,-27.703744835745226
train,14,2166,138.0,78.6026611047471,59.3973388952529
train,14,2168,45.0,66.8390106177554,-21.839010617755406
train,14,2170,45.0,79.75554588667262,-34.75554588667262
train,14,2172,138.0,71.86728322653885,66.13271677346115
train,14,2174,138.0,78.82720043961082,59.17279956038918
train,14,2176,19.0,38.30934223461331,-19.30934223461331
train,14,2178,45.0,78.66471901744096,-33.66471901744096
train,14,2180,45.0,73.15274752439748,-28.152747524397483
train,14,2182,45.0,78.93957989714403,-33.93957989714403
train,14,2184,32.0,66.37221459861483,-34.37221459861483
train,14,2186,32.0,78.88903061569303,-46.88903061569303
train,14,2188,32.0,72.8276334478211,-40.8276334478211
train,14,2190,76.0,78.7264359508721,-2.7264359508721014
train,14,2192,94.0,59.26247832665173,34.73752167334827
train,14,2194,138.0,79.87909382657546,58.120906173424544
train,14,2196,94.0,72.86862784962273,21.131372150377274
train,14,2198,32.0,78.95052230371446,-46.950522303714465
train,14,2200,94.0,66.45420367523982,27.545796324760175
train,14,2202,94.0,77.90990580701956,16.090094192980445
train,14,2204,45.0,73.27573182190032,-28.275731821900322
train,14,2206,45.0,79.9403619073478,-34.94036190734781
train,14,2208,19.0,52.48414872432157,-33.48414872432157
train,14,2210,94.0,79.01167918959793,14.988320810402072
train,14,2212,138.0,72.07226069621154,65.92773930378846
train,14,2214,138.0,78.84886172549552,59.151138274504476
train,14,2216,19.0,67.08498658493828,-48.08498658493828
train,14,2218,19.0,80.00129760991699,-61.00129760991699
train,14,2220,32.0,72.9907209389508,-40.9907209389508
train,14,2222,32.0,78.19459507478786,-46.194595074787856
train,14,2224,45.0,59.57066290095945,-14.570662900959448
train,14,2226,138.0,78.90957783887607,59.090422161123925
train,14,2228,45.0,73.39738413332029,-28.397384133320287
train,14,2230,94.0,80.0619045211244,13.938095478875596
train,14,2232,45.0,65.73849816573431,-20.738498165734313
train,14,2234,45.0,79.13300300053166,-34.13300300053166
train,14,2236,89.0,73.07138522547844,15.928614774521563
train,14,2238,89.0,78.96996751996265,10.030032480037349
train,14,2240,19.0,46.73913239844741,-27.73913239844741
train,14,2242,45.0,79.24427634546379,-34.24427634546379
train,14,2244,45.0,73.11150117392495,-28.11150117392495
train,14,2246,45.0,79.19317700315231,-34.193177003152314
train,14,2248,45.0,66.69664014306935,-21.696640143069345
train,14,2250,45.0,79.0300342600349,-34.030034260034896
train,14,2252,45.0,72.63982317744606,-27.63982317744606
train,14,2254,138.0,80.18214602930585,57.817853970694145
train,14,2256,19.0,59.73112925324113,-40.73112925324113
train,14,2258,37.0,79.25303036125354,-42.253030361253536
train,14,2260,19.0,73.19130579826268,-54.191305798262675
train,14,2262,37.0,78.21187167006157,-41.21187167006157
train,14,2264,63.0,67.32569123069462,-4.325691230694616
train,14,2266,63.0,80.24178751611561,-17.241787516115608
train,14,2268,63.0,73.23099648841546,-10.230996488415457
train,14,2270,63.0,79.31256647391785,-16.312566473917855
train,14,2272,107.0,51.92718798063228,55.07281201936772
train,14,2274,19.0,79.14921260487147,-60.149212604871465
train,14,2276,58.0,73.63680606368484,-15.636806063684844
train,14,2278,58.0,80.30111399360398,-22.301113993603977
train,14,2280,107.0,66.85540538166826,40.14459461833174
train,14,2282,107.0,78.49387886186484,28.506121138135157
train,14,2284,32.0,73.30995958074799,-41.309959580747986
train,14,2286,32.0,79.2083309183182,-47.2083309183182
train,14,2288,107.0,60.62185272350771,46.37814727649229
train,14,2290,151.0,80.36012877187441,70.63987122812559
train,14,2292,107.0,72.47132410953894,34.52867589046106
train,14,2294,58.0,79.4307002915709,-21.4307002915709
train,14,2296,45.0,66.93395432852378,-21.933954328523782
train,14,2298,45.0,79.26713971038143,-34.26713971038143
train,14,2300,45.0,73.75463008416938,-28.754630084169378
train,14,2302,58.0,79.54092528453091,-21.540925284530914
train,14,2304,27.0,31.945958391282414,-4.945958391282414
train,14,2306,151.0,79.48930453038427,71.51069546961573
train,14,2308,32.0,73.42737305708636,-41.427373057086356
train,14,2310,32.0,79.32564220526424,-47.325642205264245
train,14,2312,32.0,66.68343592961938,-34.68343592961938
train,14,2314,32.0,80.47723621274913,-48.47723621274913
train,14,2316,32.0,73.4662397174081,-41.4662397174081
train,14,2318,58.0,79.54760459357847,-21.54760459357847
train,14,2320,120.0,60.04534424904093,59.95465575095907
train,14,2322,182.0,78.50593175245376,103.49406824754624
train,14,2324,120.0,73.87123099585428,46.128769004145724
train,14,2326,151.0,80.5353352403447,70.4646647596553
train,14,2328,120.0,67.08942329663921,52.91057670336079
train,14,2330,120.0,79.60560362240297,40.39439637759703
train,14,2332,32.0,72.66566206487977,-40.66566206487977
train,14,2334,32.0,79.4417409507462,-47.441740950746194
train,14,2336,120.0,54.03277707419961,65.9672229258004
train,14,2338,58.0,80.59313530078076,-22.59313530078076
train,14,2340,58.0,73.58203923401194,-15.582039234011944
train,14,2342,58.0,78.78539488509882,-20.785394885098825
train,14,2344,120.0,67.16635821128651,52.83364178871349
train,14,2346,120.0,79.4993434032704,40.5006565967296
train,14,2348,120.0,73.98663393178228,46.01336606821772
train,14,2350,120.0,80.6506394551747,39.3493605448253
train,14,2352,120.0,59.32130605842198,60.67869394157802
train,14,2354,32.0,79.72071090087991,-47.72071090087991
train,14,2356,120.0,73.65858095183678,46.34141904816322
train,14,2358,58.0,79.5566519644524,-21.5566519644524
train,14,2360,58.0,67.79215771715269,-9.79215771715269
train,14,2362,58.0,79.82994089327079,-21.829940893270788
train,14,2364,58.0,73.69665710228331,-15.69665710228331
train,14,2366,89.0,79.77782519491427,9.222174805085729
train,14,2368,27.0,46.26454225046203,-19.26454225046203
train,14,2370,151.0,79.61366961797998,71.38633038202002
train,14,2372,76.0,73.22295343360018,2.777046566399818
train,14,2374,76.0,80.76477205738016,-4.764772057380156
train,14,2376,76.0,67.31866500079055,8.681334999209454
train,14,2378,76.0,79.83465054524738,-3.834650545247385
train,14,2380,76.0,73.77242436174826,2.2275756382517358
train,14,2382,50.0,78.79248947773476,-28.79248947773476
train,14,2384,27.0,61.083525389586136,-34.083525389586136
train,14,2386,102.0,80.82140639732164,21.17859360267836
train,14,2388,27.0,73.81011719452094,-46.81011719452094
train,14,2390,120.0,79.89118986072697,40.10881013927303
train,14,2392,120.0,66.516141053964,53.483858946035994
train,14,2394,120.0,79.72684391169265,40.273156088307346
train,14,2396,120.0,74.21394260542947,45.786057394570534
train,14,2398,71.0,80.8777566173061,-9.877756617306105
train,14,2400,19.0,53.42072877996954,-34.42072877996954
train,14,2402,58.0,79.06953618189651,-21.06953618189651
train,14,2404,58.0,73.88512551082628,-15.885125510826285
train,14,2406,58.0,79.78300629682656,-21.783006296826557
train,14,2408,19.0,68.01832214211605,-49.01832214211605
train,14,2410,19.0,80.93382555382343,-61.933825553823425
train,14,2412,71.0,73.04453284223193,-2.0445328422319307
train,14,2414,71.0,80.003421804858,-9.003421804857993
train,14,2416,19.0,60.5007763740306,-41.5007763740306
train,14,2418,58.0,79.83888926595348,-21.838889265953483
train,14,2420,19.0,74.3258948972234,-55.32589489722341
train,14,2422,71.0,80.11170617649924,-9.11170617649924
train,14,2424,45.0,67.54332156205722,-22.543321562057216
train,14,2426,45.0,80.05912003613855,-35.05912003613855
train,14,2428,45.0,73.99670709356018,-28.996707093560175
train,14,2430,164.0,79.89449558558559,84.10550441441441
train,14,2432,27.0,39.96267444313468,-12.96267444313468
train,14,2434,133.0,81.04513071192206,51.954869288077944
train,14,2436,133.0,74.03365598748877,58.96634401251123
train,14,2438,133.0,80.11454343950211,52.885456560497886
train,14,2440,40.0,67.61721954982109,-27.617219549821087
train,14,2442,40.0,79.07191815675196,-39.07191815675196
train,14,2444,40.0,74.43674237864256,-34.43674237864256
train,14,2446,133.0,81.10037239847529,51.89962760152471
train,14,2448,40.0,60.648573948851116,-20.648573948851116
train,14,2450,133.0,80.16969471376612,52.83030528623388
train,14,2452,40.0,73.22928131014567,-33.229281310145666
train,14,2454,133.0,80.00488913879185,52.99511086120815
train,14,2456,40.0,68.24002250278646,-28.24002250278646
train,14,2458,40.0,81.1553437331152,-41.1553437331152
train,14,2460,71.0,74.14377896392087,-3.143778963920866
