t,gap,rho_local,norm_height
7361.651902571723,0.8672074966654995,1.121919617010496,1.0405680103100616
2933.9366554534063,1.060194184842313,0.9629180154185781,1.254910615261656
533.340199355318,1.7201639737872716,0.670637392775822,2.105251162207936
