index,t,gap,rho_local,norm_height,s_unfolded,montgomery_local,gue_distance,cluster,regime
7051,7310.501357046,0.6895946750000803,1.156692384421505,1.0368034827749255,0.7976489089102157,0.0,0.0660170549984904,1,R1
7052,7311.190951721,0.6901942479998979,1.1081437796591662,1.0367542472661655,0.7648344626776228,0.0,0.0702310957324085,1,R1
7053,7311.881145969,0.8432264230004876,1.0919470907906297,1.036705110728626,0.9207586394731712,0.0,0.0591085116996853,1,R1
7054,7312.724372392,0.8306736920003459,1.1189767252541494,1.0366776825052453,0.929504527629321,0.0,0.0798784673419047,1,R1
7055,7313.555046084,0.8940853569993124,1.1423046630945863,1.036648482790078,1.0213178725049026,0.19999999999996,0.0657706131875292,2,R2
7056,7314.449131441,1.306497106000279,1.147722071298454,1.036628278265448,1.4994955646440755,0.19999999999996,0.0657690349046653,2,R2
7057,7315.755628547,1.3446220079995328,1.098169334127326,1.0366665195617115,1.4766226551777948,0.0,0.0659163532848516,0,R3
7058,7317.100250555,0.4534880970004451,1.1386044541798126,1.0367101516796542,0.5163435671622337,0.0,0.080601898982619,1,R1
7059,7317.553738652,0.7972638580004059,1.1253380080081123,1.0366275306207675,0.8971913218190393,0.0,0.0666072373437538,1,R1
7060,7318.35100251,0.5209964289997515,1.1088568052875267,1.036593626417847,0.5777104358268742,0.0,0.0666226443963177,1,R1
7061,7318.871998939,1.0247581610001362,1.1247229242756198,1.0365206059961762,1.1525689955153795,0.0,0.066625346863615,1,R1
7062,7319.8967571,1.3370244699999605,1.131847821437333,1.0365189403993202,1.5133082335778598,0.0,0.0658662082113162,0,R3
7063,7321.23378157,0.4835918569997375,1.1151732994225274,1.036561486842701,0.5392887267442643,0.0,0.0806304474820545,1,R1
7064,7321.717373427,0.851377625999703,1.1196661603913465,1.0364832068837768,0.9532587175461872,0.0,0.0757227400062644,1,R1
7065,7322.568751053,0.6752320700006749,1.1483816887648175,1.0364570065184713,0.7754241448555383,0.0,0.0659975308512841,1,R1
7066,7323.243983123,1.6053500190000705,1.098720049456939,1.036405884959383,1.7638302522714548,0.0,0.080014243175453,0,R3
7067,7324.849333142,0.3767820079992816,1.1260370550100254,1.0364863921242395,0.4242705026682749,0.0,0.0763956358968569,1,R1
7068,7325.22611515,1.2179878450006072,1.140325267848085,1.0363930553409733,1.3889023155860294,0.0,0.0671796715156517,0,R3
7069,7326.444102995,1.090394974999981,1.1337723841834622,1.0364187442346866,1.2362597105073951,0.0,0.065873979635475,1,R1
7070,7327.53449797,0.749016412999481,1.1321298613955115,1.0364263787793495,0.8479838478320655,0.0,0.0659716099530205,1,R1
7071,7328.283514383,0.5776573279999866,1.084585463009894,1.0363857324823929,0.6265187405499236,0.0,0.0663723882191073,1,R1
7072,7328.861171711,0.9544065210002372,1.1266054180721556,1.0363208670405826,1.075239557602264,0.0,0.0594586664623429,1,R1
7073,7329.815578232,0.7712613020003118,1.1502536108291537,1.036309285767284,0.8871460975186529,0.0,0.0658765829140598,1,R1
7074,7330.586839534,0.3840189019992976,1.1082933923323208,1.03627181785892,0.4256056116165346,0.0,0.0671083288066177,1,R1
7075,7330.970858436,1.6812720400002945,1.1156223483668175,1.0361796266340637,1.8756646615085983,0.0,0.0671703302356572,0,R3
7076,7332.652130476,0.8649029119997067,1.115546772917558,1.0362707928880723,0.9648396523682714,0.19999999999996,0.0798208367790603,2,R2
7077,7333.517033388,1.1220725830007725,1.1811872906637766,1.036246578124629,1.3253778742427875,0.19999999999996,0.0798638493803178,2,R2
7078,7334.639105971,0.5548577199997453,1.0940076677627495,1.036258703867053,0.6070186001970782,0.0,0.0664229405442,1,R1
7079,7335.193963691,0.8228567449996262,1.112019000552242,1.036190699772708,0.9150323351721552,0.0,0.0593720687574128,1,R1
7080,7336.016820436,1.2954035310003746,1.1186378999040378,1.036160567858192,1.449087485446534,0.0,0.0590386701781072,0,R3
7081,7337.312223967,0.336977492999722,1.1458905573053355,1.0361971789248694,0.3861393272528063,0.0,0.0711526065180913,1,R1
7082,7337.64920146,0.9720499790000758,1.121217304569132,1.036098446972607,1.0898792573609464,0.0,0.0671112557267785,1,R1
7083,7338.621251439,1.1418850850004674,1.1244886295116756,1.0360894044104194,1.284036794291999,0.0,0.0700453681002658,0,R3
7084,7339.763136524,0.7328280069996254,1.1338105620675891,1.0361043388656126,0.8308881345151162,0.0,0.0591010113432683,1,R1
7085,7340.495964531,0.676446593000037,1.09415659584832,1.0360615334553285,0.7401385014701145,0.0,0.0751963989106997,1,R1
7086,7341.172411124,0.6090378290000444,1.1302316009032531,1.0360107833931695,0.688353800481362,0.0,0.0662859126347056,1,R1
7087,7341.781448953,1.7260737130000052,1.145723211699267,1.0359505360452943,1.977602718088045,0.0,0.0753079444574577,0,R3
7088,7343.507522666,0.9218845280001916,1.1115593404988031,1.0360479010533297,1.0247293579599432,0.19999999999996,0.0657354991592611,2,R2
7089,7344.429407194,0.9839772340001218,1.1308081212059249,1.0360317967546904,1.1126894472890805,0.2499999999999375,0.0749878454741382,2,R2
7090,7345.413384428,0.3238037569999505,1.1174977727332014,1.0360244547853317,0.3618499772500875,0.0,0.0672204217332179,1,R1
7091,7345.737188185,0.9617388999995456,1.1579165681828256,1.035924014692568,1.1136134065753995,0.0,0.0602464337307066,1,R1
7092,7346.698927085,0.9025135159999992,1.085328550030795,1.0359135542985054,0.9795236857034736,0.1666666666666388,0.0590282924135059,2,R2
7093,7347.601440601,0.6250299869998344,1.1054212563598544,1.035894747018328,0.6909214334919404,0.19999999999996,0.0660556998039972,2,R2
7094,7348.226470588,1.0233070410004077,1.1405806455632208,1.0358368297981393,1.167164205433634,0.0,0.066140989904169,1,R1
7095,7349.249777629,1.097841085000255,1.153804273369283,1.0358350637954898,1.2666937353536645,0.0,0.0658191352990114,1,R1
7096,7350.347618714,0.6256377789995895,1.1204473672141708,1.0358438019608232,0.7009942023098112,0.0,0.0661730528022274,1,R1
7097,7350.973256493,1.6585910900003,1.1088082094152432,1.0357860020421306,1.839059416655309,0.0,0.0751874249899105,0,R3
7098,7352.631847583,0.2485826490001272,1.126158416943282,1.0358737457851508,0.2799434424775508,0.0,0.0674978353207768,1,R1
7099,7352.880430232,1.0335175969994452,1.1345118527268976,1.035762844095225,1.1725379637976918,0.0,0.0673757279434455,1,R1
7100,7353.913947829,0.6706777509998574,1.1306329512367337,1.0357625278632394,0.7582903649417839,0.0,0.0751878982566114,1,R1
7101,7354.58462558,1.4921755220002524,1.105894625699174,1.0357111147134206,1.6501888903799384,0.0,0.0659600728621563,0,R3
7102,7356.076801102,0.6371004330003416,1.125439563317122,1.0357753873700366,0.7170180331050539,0.0,0.066202749829363,1,R1
7103,7356.713901535,0.5841634290000002,1.141642480336613,1.0357192596839364,0.6669057860055011,0.0,0.0804262968274042,1,R1
7104,7357.298064964,0.5318620609996287,1.1141840384885635,1.035655696081644,0.592592219043417,0.0,0.0666559794107688,1,R1
7105,7357.829927025,1.1924970359996223,1.0992014080940462,1.0355847891660803,1.3107944211187614,0.0,0.0663779694710249,0,R3
7106,7359.022424061,0.7964093830005368,1.1514790951839973,1.0356068708219814,0.9170487557335036,0.0,0.0658489140919232,1,R1
7107,7359.818833444,1.4481799819996013,1.0966127286722844,1.035573214217532,1.5880926016691626,0.0,0.0658293344736129,0,R3
7108,7361.267013426,0.7911210060001395,1.1833783121545345,1.0356312624403488,0.9361954407904424,0.0,0.0658139632352129,1,R1
7109,7362.058134432,1.0444567169997754,1.1174516677061646,1.03559686797468,1.1671299002583049,0.0,0.0657803517638231,1,R1
7110,7363.102591149,0.7195027180005127,1.106561107105667,1.035598114085654,0.7961737241961836,0.0,0.0660132753208592,1,R1
7111,7363.822093867,0.6476675229996545,1.097669392254966,1.035553662476023,0.7109248163543099,0.0,0.0594000114100477,1,R1
7112,7364.46976139,0.6502985200004332,1.1529215507156425,1.035499122805118,0.7497431781069865,0.0,0.0663003481976754,1,R1
7113,7365.12005991,1.056766551999317,1.134076769012472,1.0354449683551246,1.198454396891836,0.0,0.0591838145583727,1,R1
7114,7366.176826462,1.2679788050008938,1.1172448599996494,1.0354479654852402,1.4166428024757465,0.0,0.0659035088427847,0,R3
7115,7367.444805267,0.2717783579992101,1.1081422367625695,1.0354806472617006,0.3011690775369031,0.0,0.0674917689979382,1,R1
7116,7367.716583625,1.4946519439999977,1.1203712651253117,1.0353733254110455,1.674565089421284,0.0,0.0674197682644897,0,R3
7117,7369.211235569,0.3213780619998942,1.1513272354180504,1.035437858025713,0.370011315646349,0.0,0.0764007826691918,1,R1
7118,7369.532613631,1.2456824130003952,1.1070659180779476,1.035337540549452,1.3790525441818355,0.0,0.0671892197408498,0,R3
7119,7370.778296044,1.2096649340001022,1.115979969217737,1.0353670875184715,1.34996183580921,0.0,0.0799986096308097,0,R3
7120,7371.987960978,0.8170870180001657,1.151979475847046,1.0353915675530898,0.9412674747172568,0.0,0.06589200917956,1,R1
7121,7372.805047996,0.6189871719998337,1.1289970445738426,1.035360911107429,0.698834687816933,0.0,0.0661052477335151,1,R1
7122,7373.424035168,0.9253567910000128,1.1265732052436244,1.03530244807189,1.042482166030839,0.0,0.0591892477712766,1,R1
7123,7374.349391959,0.8498518030000923,1.1078206490485647,1.03528701276976,0.9414833759946551,0.0,0.0589469589245079,1,R1
7124,7375.199243762,0.6789078829997379,1.1095349708858155,1.0352609831221224,0.7532720381982648,0.0,0.0590235949165516,1,R1
7125,7375.878151645,0.9954978289997598,1.1441838861860654,1.0352109686519295,1.1390325746747365,0.0,0.0660560163788174,1,R1
7126,7376.873649474,0.3164398429998982,1.1088902486996377,1.035205395660118,0.3508970562026314,0.0,0.0811844911049421,1,R1
